I/flutter (15598): ###counterNAR,down,0.69,3,20
I/flutter (15598): ###NAR,down,0.69,3,20
I/flutter (15598): ###counterNAR,down,0.77,3,21
I/flutter (15598): ###NAR,down,0.77,3,21
I/flutter (15598): ###counterNAR,down,0.84,3,21
I/flutter (15598): ###NAR,down,0.84,3,21
I/flutter (15598): ###counterNAR,down,0.9,3,21
I/flutter (15598): ###NAR,down,0.9,3,21
I/flutter (15598): ###counterNAR,down,0.94,3,21
I/flutter (15598): ###NAR,down,0.94,3,21
I/flutter (15598): ###counterNAR,down,0.98,3,21
I/flutter (15598): ###NAR,down,0.98,3,21
I/flutter (15598): ###counterNAR,down,1.0,3,21
I/flutter (15598): ###NAR,down,1.0,3,21
I/flutter (15598): ###counterNAR,down,1.0,3,21
I/flutter (15598): ###NAR,down,1.0,3,21
I/flutter (15598): ###counterNAR,down,1.0,3,21
I/flutter (15598): ###NAR,down,1.0,3,21
I/flutter (15598): ###counterNAR,down,0.82,3,22
I/flutter (15598): ###NAR,down,0.82,3,22
I/flutter (15598): ###counterNAR,down,0.63,3,22
I/flutter (15598): ###NAR,down,0.63,3,22
I/flutter (15598): ###counterNAR,up,0.52,3,22
I/flutter (15598): ###NAR,up,0.52,3,22
I/flutter (15598): ###counterNAR,up,0.64,4,22
I/flutter (15598): ###NAR,up,0.64,4,22
I/flutter (15598): ###counterNAR,up,0.73,4,22
I/flutter (15598): ###NAR,up,0.73,4,22
I/flutter (15598): ###counterNAR,up,0.81,4,22
I/flutter (15598): ###NAR,up,0.81,4,22
I/flutter (15598): ###counterNAR,up,0.87,4,22
I/flutter (15598): ###NAR,up,0.87,4,22
I/flutter (15598): ###counterNAR,up,0.92,4,22
I/flutter (15598): ###NAR,up,0.92,4,22
I/flutter (15598): ###counterNAR,up,0.96,4,22
I/flutter (15598): ###NAR,up,0.96,4,22
I/flutter (15598): ###counterNAR,up,0.99,4,23
I/flutter (15598): ###NAR,up,0.99,4,23
I/flutter (15598): ###counterNAR,up,1.0,4,23
I/flutter (15598): ###NAR,up,1.0,4,23
I/flutter (15598): ###counterNAR,up,0.96,4,23
I/flutter (15598): ###NAR,up,0.96,4,23
I/flutter (15598): ###counterNAR,up,0.96,4,23
I/flutter (15598): ###NAR,up,0.96,4,23
I/flutter (15598): ###counterNAR,up,0.84,4,23
I/flutter (15598): ###NAR,up,0.84,4,23
I/flutter (15598): ###counterNAR,up,0.65,4,23
I/flutter (15598): ###NAR,up,0.65,4,23
I/flutter (15598): ###counterNAR,up,0.49,4,23
I/flutter (15598): ###NAR,up,0.49,4,23
I/flutter (15598): ###counterNAR,down,0.63,4,23
I/flutter (15598): ###NAR,down,0.63,4,23
I/flutter (15598): ###counterNAR,down,0.73,4,23
I/flutter (15598): ###NAR,down,0.73,4,23
I/flutter (15598): ###counterNAR,down,0.81,4,24
I/flutter (15598): ###NAR,down,0.81,4,24
I/flutter (15598): ###counterNAR,down,0.87,4,24
I/flutter (15598): ###NAR,down,0.87,4,24
I/flutter (15598): ###counterNAR,down,0.92,4,24
I/flutter (15598): ###NAR,down,0.92,4,24
I/flutter (15598): ###counterNAR,down,0.95,4,24
I/flutter (15598): ###NAR,down,0.95,4,24
I/flutter (15598): ###counterNAR,down,0.99,4,24
I/flutter (15598): ###NAR,down,0.99,4,24
I/flutter (15598): ###counterNAR,down,1.0,4,24
I/flutter (15598): ###NAR,down,1.0,4,24
I/flutter (15598): ###counterNAR,down,1.0,4,24
I/flutter (15598): ###NAR,down,1.0,4,24
I/flutter (15598): ###counterNAR,down,1.0,4,25
I/flutter (15598): ###NAR,down,1.0,4,25
I/flutter (15598): ###counterNAR,down,1.0,4,25
I/flutter (15598): ###NAR,down,1.0,4,25
I/flutter (15598): ###counterNAR,down,0.82,4,25
I/flutter (15598): ###NAR,down,0.82,4,25
I/flutter (15598): ###counterNAR,down,0.63,4,25
I/flutter (15598): ###NAR,down,0.63,4,25
I/flutter (15598): ###counterNAR,up,0.52,4,25
I/flutter (15598): ###NAR,up,0.52,4,25
I/flutter (15598): ###counterNAR,up,0.64,5,25
I/flutter (15598): ###NAR,up,0.64,5,25
I/flutter (15598): ###counterNAR,up,0.73,5,25
I/flutter (15598): ###NAR,up,0.73,5,25
I/flutter (15598): ###counterNAR,up,0.81,5,25
I/flutter (15598): ###NAR,up,0.81,5,25
I/flutter (15598): ###counterNAR,up,0.87,5,26
I/flutter (15598): ###NAR,up,0.87,5,26
I/flutter (15598): ###counterNAR,up,0.92,5,26
I/flutter (15598): ###NAR,up,0.92,5,26
I/flutter (15598): ###counterNAR,up,0.96,5,26
I/flutter (15598): ###NAR,up,0.96,5,26
I/flutter (15598): ###counterNAR,up,0.99,5,26
I/flutter (15598): ###NAR,up,0.99,5,26
I/flutter (15598): ###counterNAR,up,1.0,5,26
I/flutter (15598): ###NAR,up,1.0,5,26
I/flutter (15598): ###counterNAR,up,1.0,5,26
I/flutter (15598): ###NAR,up,1.0,5,26
I/flutter (15598): ###counterNAR,up,1.0,5,26
I/flutter (15598): ###NAR,up,1.0,5,26
I/flutter (15598): ###counterNAR,up,1.0,5,26
I/flutter (15598): ###NAR,up,1.0,5,26
I/flutter (15598): ###counterNAR,up,1.0,5,27
I/flutter (15598): ###NAR,up,1.0,5,27
I/flutter (15598): ###counterNAR,up,1.0,5,27
I/flutter (15598): ###NAR,up,1.0,5,27
I/flutter (15598): ###counterNAR,up,1.0,5,27
I/flutter (15598): ###NAR,up,1.0,5,27
I/flutter (15598): ###counterNAR,up,1.0,5,27
I/flutter (15598): ###NAR,up,1.0,5,27
I/flutter (15598): ###counterNAR,up,1.0,5,27
I/flutter (15598): ###NAR,up,1.0,5,27
I/flutter (15598): ###counterNAR,up,0.93,5,27
I/flutter (15598): ###NAR,up,0.93,5,27
I/flutter (15598): ###counterNAR,up,0.9,5,27
I/flutter (15598): ###NAR,up,0.9,5,27
I/flutter (15598): ###counterNAR,up,0.88,5,27
I/flutter (15598): ###NAR,up,0.88,5,27
I/flutter (15598): ###counterNAR,up,0.83,5,28
I/flutter (15598): ###NAR,up,0.83,5,28
I/flutter (15598): ###counterNAR,up,0.84,5,28
I/flutter (15598): ###NAR,up,0.84,5,28
I/flutter (15598): ###counterNAR,up,0.85,5,28
I/flutter (15598): ###NAR,up,0.85,5,28
I/flutter (15598): ###counterNAR,up,0.79,5,28
I/flutter (15598): ###NAR,up,0.79,5,28
I/flutter (15598): ###counterNAR,up,0.77,5,28
I/flutter (15598): ###NAR,up,0.77,5,28
I/flutter (15598): ###counterNAR,up,0.72,5,28
I/flutter (15598): ###NAR,up,0.72,5,28
I/flutter (15598): ###counterNAR,up,0.78,5,28
I/flutter (15598): ###NAR,up,0.78,5,28
I/flutter (15598): ###counterNAR,up,0.79,5,28
I/flutter (15598): ###NAR,up,0.79,5,28
I/flutter (15598): ###counterNAR,up,0.81,5,29
I/flutter (15598): ###NAR,up,0.81,5,29
I/flutter (15598): ###counterNAR,up,0.85,5,29
I/flutter (15598): ###NAR,up,0.85,5,29
I/flutter (15598): ###counterNAR,up,0.85,5,29
I/flutter (15598): ###NAR,up,0.85,5,29
I/flutter (15598): ###counterNAR,up,0.86,5,29
I/flutter (15598): ###NAR,up,0.86,5,29
I/flutter (15598): ###counterNAR,up,0.89,5,29
I/flutter (15598): ###NAR,up,0.89,5,29
I/flutter (15598): ###counterNAR,up,0.92,5,29
I/flutter (15598): ###NAR,up,0.92,5,29
I/flutter (15598): ###counterNAR,up,0.94,5,29
I/flutter (15598): ###NAR,up,0.94,5,29
I/flutter (15598): ###counterNAR,up,0.96,5,30
I/flutter (15598): ###NAR,up,0.96,5,30
I/flutter (15598): ###counterNAR,up,0.97,5,30
I/flutter (15598): ###NAR,up,0.97,5,30
I/flutter (15598): ###counterNAR,up,0.98,5,30
I/flutter (15598): ###NAR,up,0.98,5,30
I/flutter (15598): ###counterNAR,up,0.99,5,30
I/flutter (15598): ###NAR,up,0.99,5,30
I/flutter (15598): ###counterNAR,up,0.99,5,30
I/flutter (15598): ###NAR,up,0.99,5,30
I/flutter (15598): ###counterNAR,up,1.0,5,30
I/flutter (15598): ###NAR,up,1.0,5,30
I/flutter (15598): ###counterNAR,up,1.0,5,30
I/flutter (15598): ###NAR,up,1.0,5,30
I/flutter (15598): ###counterNAR,up,1.0,5,30
I/flutter (15598): ###NAR,up,1.0,5,30
I/flutter (15598): ###counterNAR,up,1.0,5,30
I/flutter (15598): ###NAR,up,1.0,5,30
I/flutter (15598): ##############sum01 setstep1, sumscore= 10, sumtime =30, timeset = 30, scoreset= 10, poseReps= 5
I/flutter (15598): ###counterNAR,up,1.0,5,31
I/flutter (15598): ###NAR,up,1.0,5,31
I/flutter (15598): ###counterNAR,up,0.8,5,31
I/flutter (15598): ###NAR,up,0.8,5,31
I/flutter (15598): ###counterNAR,,0.0,0,31
I/flutter (15598): ###NAR,,0.0,0,31
